source_id	archive_path	disposition	source_kind	repository	source_ref	source_commit	original_path	sha256	captured_at	era_authority	current_status	sensitivity	license	notes
repo-agent-mesh:docs/migration/WORKSPACE-CONSOLIDATION-MANIFEST.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/migration/WORKSPACE-CONSOLIDATION-MANIFEST.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/migration/WORKSPACE-CONSOLIDATION-MANIFEST.md	38665ea4fa613dbc9e157f5aa9d62506540ca5480d13b1edb3c85b9a2d980c10	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:README.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/README.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	README.md	68fc9d0105387f6c759277b781be3f3132e49c19a94eaaca77b42939c61776d4	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:WORKLOG.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/WORKLOG.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	WORKLOG.md	3fec8a692753f6142d6598fb5079a629143a61439d1179164dbe1f2ae1f9f5df	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:.agent/memory/ARCHITECTURE.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/.agent/memory/ARCHITECTURE.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	.agent/memory/ARCHITECTURE.md	ab657a0b3670681c519a2f788181ef164dc1c8a05b543275f751588efa7d2e0d	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:.agent/protocols/memory-write-discipline.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/.agent/protocols/memory-write-discipline.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	.agent/protocols/memory-write-discipline.md	51ec6e9d481d9b9cb867927dc8af46933ae1d4468cf6c0a5ff4ee3bd69b32f66	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:.agent/protocols/blackboard.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/.agent/protocols/blackboard.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	.agent/protocols/blackboard.md	ce79c5472c4338b148a7aef0a1b9ed46e995416b84391633c756408c9a00567d	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:.agent/protocols/issue-as-spine.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/.agent/protocols/issue-as-spine.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	.agent/protocols/issue-as-spine.md	fbcf171d04f8eba6f72a14413c82373e77c4d3ca60f871990c584f7a0b0b37f4	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:.agent/protocols/autonomy-dial.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/.agent/protocols/autonomy-dial.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	.agent/protocols/autonomy-dial.md	a289f32415c6d839e963589cd707040c0d6ba995dbaf4901e60cb71d958d826a	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/routing-policy.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/routing-policy.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/routing-policy.md	19425dd4031848792237cf340d4cb438b50063397d7614f89931ed3281b45ad7	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/m64-omlx-findings.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/m64-omlx-findings.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/m64-omlx-findings.md	59fec3f591b80fe2889d72a861d5e9511e2a061c9a853e474c7a9972ffd31ef9	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/QWEN-38-27B-OQ4E-CONTROL-ARCHITECTURE.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/QWEN-38-27B-OQ4E-CONTROL-ARCHITECTURE.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/QWEN-38-27B-OQ4E-CONTROL-ARCHITECTURE.md	fae58ffbe92f85cd52e5ca4c817d5580ebcd1a7eca1565e832544d7cf8a30bd6	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/benchmark-results-2026-08-27.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/benchmark-results-2026-08-27.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/benchmark-results-2026-08-27.md	33a7a80ec586fa67c4066de0c51b2c00c0273db5341a4b9b77e735d3a64f6371	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/LOCAL-EVIDENCE-RECONCILIATION-2026-08-27.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/LOCAL-EVIDENCE-RECONCILIATION-2026-08-27.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/LOCAL-EVIDENCE-RECONCILIATION-2026-08-27.md	5556de6f5c947672825e5b4de29ef717464b4a39174c7def3b24c157850d8719	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/OPTIMAL-STACK-DELIVERABLE-2026-08-27.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/OPTIMAL-STACK-DELIVERABLE-2026-08-27.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/OPTIMAL-STACK-DELIVERABLE-2026-08-27.md	97241564ee3bec910e95447cbb442862958cf91beff305ec82ca6e90ee241bad	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/MASTER-PERMUTATIONS-MATRIX.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/MASTER-PERMUTATIONS-MATRIX.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/MASTER-PERMUTATIONS-MATRIX.md	57f4a85d59f5d88a917ce7b4f05b0d0fb94c168142073f7d1f84f514d2f7c170	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/OMLX-M1MAX-OPTIMIZATION-GUIDE.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/OMLX-M1MAX-OPTIMIZATION-GUIDE.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/OMLX-M1MAX-OPTIMIZATION-GUIDE.md	d0c95a04d968de7441a1a3ad2dd89d88ceefbd4c6516dc01b2d683e3a61d4d21	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:hermes/OMLX-HERMES-OPTIMIZATION.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/hermes/OMLX-HERMES-OPTIMIZATION.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	hermes/OMLX-HERMES-OPTIMIZATION.md	a67b945badf5a8e3d1d3ba1ee99e6be9554fb5daaadc5139239346b6c705d921	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:AGENTS.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/AGENTS.md.inert	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	AGENTS.md	fd1009d652460b1b5aa410d29936905e6532fba9eb0eb9cf83d0c1b1cf92585e	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:reviews/2026-08-26-overnight-review.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/reviews/2026-08-26-overnight-review.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	reviews/2026-08-26-overnight-review.md	c05109ff73a01337cd8d5d6448e3ea9d6fc50e82dd80ab1995e1564fb382de5d	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:DECISIONS.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/DECISIONS.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	DECISIONS.md	d433469598708818e1d47cc24c084168e32b726d57ddabda9c8f6d301ed0d622	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/AGENTS.md.inert	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/AGENTS.md	72f60c331183ad47e5cd04ef27b29f1e6b976c53ce7551db38339bff067622cb	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/CLAIM-QUEUE-TRIAGE-2.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/CLAIM-QUEUE-TRIAGE-2.md	05d0bef76543d56beba17adde8327415244bd0efd10fcd2aef0954e13afdc41e	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/CLAIM-QUEUE-TRIAGE.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/CLAIM-QUEUE-TRIAGE.md	053f71a33f521c457f46de1900ebbb2530557385f14d63b1f9b4ab527462580d	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/PR140-ANALYSIS.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/PR140-ANALYSIS.md	cc70e5e7baeddbbf85a9ebd819eba54bc631acdb6d3f0cb33d053267e4318933	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/QUEUE-FINAL-VERIFIED.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/QUEUE-FINAL-VERIFIED.md	81905f109b78f147e8968030d887f1b3cc3e72eb2688a3be687668fb18f2cb92	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/QUEUE-TRANSITION-2026-08-30.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/QUEUE-TRANSITION-2026-08-30.md	3e7025bf3cd589e73dc0017a6e855481eee753da3d38b63fa2b5eccb676abfb8	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/README.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/README.md	f9b3949567a1f46a6766880682927ff1d3ece88c1775dc3943c0666d36d4cc75	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/STATUS-163-VERIFIED.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/STATUS-163-VERIFIED.md	bcc385a4a8402260162c524a144a601364dfe1b998f22447c928a5c99e5c28b7	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/STATUS-FINAL.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/STATUS-FINAL.md	a60f8ded2a77a34e4baa88af9edac420e59bc3255e80a4eb5878b37438e059e6	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/TERMINAL-CLEANUP-SEQUENCE-NOTE.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/TERMINAL-CLEANUP-SEQUENCE-NOTE.md	ae71ff41bd1b2125fa8314cbf5d762119a1458b6e223aafc01d8a7a111fe6f0f	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/ARCHITECTURE.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/ARCHITECTURE.md	7e087896650d94cae11a920c794270d3f76693f2aa90d3c393b9db146e2305cf	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/CANONICAL-INDEX.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/CANONICAL-INDEX.md	af9b43fae8c26ef531d5086a717ba45f8459fc7ad7fe0609e111e6ba8ce148a9	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/CANONICAL-REFERENCE.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/CANONICAL-REFERENCE.md	a745ea9c070f5dbac28922a8918b4d46ff9c1de4f0be0216f26d5f1340b3ca4c	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/CI-GATES.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/CI-GATES.md	6757a0c2de47274cf8ed9e69918a8e760041f43565e6c8eb03bbf3dcf8b83c94	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/COMMIT-IDENTITY.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/COMMIT-IDENTITY.md	94726f657e5023fee3c3220a93e985b3eb45dc732adc658be74793d2bab10c7a	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/CONTROLLER.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/CONTROLLER.md	ac257ce89fee22bb5014cf33e240e00fe6ec0bc4a240c093b22023495f88c49f	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/DELIVERY-FAILURE-LEDGER.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/DELIVERY-FAILURE-LEDGER.md	eac9a19e6a25c2640b44ec7299961b86c51ef9092f2afc5cecd9c38017a9300b	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/DISPATCH-LOOP.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/DISPATCH-LOOP.md	2c6b83ff3c389d8c2d89400e47a5dcf409955b4ddf576d15bf1a03fcb528375a	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/GITHUB-FREE-PRIVATE-BOUNDARY.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/GITHUB-FREE-PRIVATE-BOUNDARY.md	1f13955d8477e56676734df930ed6eeced64bcda8b123341c972f4cd43419d68	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/GOAL.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/GOAL.md	97bafadd0b4297aa4f6bd46eab629ea73bd9efa53c67b6485b368c2ddd54c279	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/JULES-DISPATCH.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/JULES-DISPATCH.md	393c10d18d6ab0e4e3eda5da5688e1c7572674f476c04cc30f7d09f36e77707c	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/LOCAL-INFERENCE-RESOURCE-ARBITER.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/LOCAL-INFERENCE-RESOURCE-ARBITER.md	6ce4f2374c3adbeb07c9efa5cdf14459b9cc715b5656a3535bfbf7e51c925213	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/MASTER-NORTHSTAR-AND-INTENT.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/MASTER-NORTHSTAR-AND-INTENT.md	b81065a1f1b7a82f897c29eede39363e926ecc34d6d514e0c9816f3af605076a	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/MASTER-PLAN.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/MASTER-PLAN.md	7e43a4b1779041f71b139db265048bbce74b37c2cd5456ca6dedb9fa242cae4d	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/OPERATING-MODEL.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/OPERATING-MODEL.md	272161ea794a8f1ee22935809211cd0e2f8819138ddba73fce4a5209c492839e	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/REVIEW-PROTOCOL.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/REVIEW-PROTOCOL.md	e6f97f0db8118515c45111be53f4c3ac32f21cc9cb9c9de5d9b53dfc87755f89	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/ROLES.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/ROLES.md	3e176a8683efb59de0429266dc5582edbab3e2a741e978f30b623a9f51b3562e	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/SKILLS.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/SKILLS.md	ab12f8387fdbf20b1aec2119111191f4a69fd640c10972e86993049cad9625a3	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/START-HERE.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/START-HERE.md	d334b318c58c9c68ca361b39eb48021cb8870a7db29420283620e6f558cab04c	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/SYSTEM-DISASTER-RECOVERY-AND-PERSISTENCE-LEDGER.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/SYSTEM-DISASTER-RECOVERY-AND-PERSISTENCE-LEDGER.md	661e69a3ba29024a7586ba5c3e85687a01bc00cdd7ac655dd37d4716e200b6dd	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
repo-agent-platform	corpus/first-party/agent-platform/1b88ed2f03eeb18a65e402fc7201823d6204bdae/docs/UNIFIED-INFERENCE-GATEWAY-SPEC.md	selected-copy	git-file	redtrades/agent-platform	docs/consolidate-northstar-and-intent-2026-08-30	1b88ed2f03eeb18a65e402fc7201823d6204bdae	/Users/man/agent-platform/docs/UNIFIED-INFERENCE-GATEWAY-SPEC.md	9b146a3efb4d2668174bef6a9696ad09bcff16a86d8d549f4ef19eeb006538e6	2026-08-31	migration-evidence	historical-corpus	internal	unverified	Intent-bearing documentation; archived as inert historical data.
